508	-8.909439	▁outside
509	-8.909460	▁buy
510	-8.911150	▁open
511	-8.918336	▁weeks
512	-8.922788	▁clear
513	-8.925763	▁especially
514	-8.926843	ie
515	-8.926909	▁comes
516	-8.927939	▁later
517	-8.939506	b
518	-8.939557	▁story
519	-8.939833	▁ok
520	-8.942555	▁forget
521	-8.943177	▁options
522	-8.944678	▁free
523	-8.951279	h
524	-8.951493	▁incredible
525	-8.952771	▁moving
526	-8.954564	▁until
527	-8.958447	▁whole
528	-8.959571	▁took
529	-8.960831	es
530	-8.963058	▁coffee
531	-8.963295	▁real
532	-8.963436	▁dog
533	-8.967414	▁fit
534	-8.970569	▁deserve
535	-8.970843	▁history
536	-8.977886	u
537	-8.979948	p
538	-8.982753	▁quite
539	-8.985831	▁sit
540	-8.995113	▁running
541	-8.998847	▁weather
542	-8.999599	▁meaning
543	-9.003716	▁rewarding
544	-9.006913	v
545	-9.007419	▁difficult
546	-9.007728	▁dinner
547	-9.008883	▁test
548	-9.009504	▁wanting
549	-9.012040	▁plans
550	-9.015288	▁upset
551	-9.018050	▁clean
552	-9.021045	▁share
553	-9.022431	▁eventually
554	-9.023982	▁son
555	-9.025179	▁struggling
556	-9.028275	▁healthy
557	-9.040428	▁comfortable
558	-9.041226	▁situation
559	-9.045195	▁sick
560	-9.053417	l
561	-9.054866	▁air
562	-9.055556	ri
563	-9.055902	▁instead
564	-9.055929	▁gone
565	-9.060111	▁ago
566	-9.061889	▁peaceful
567	-9.061934	▁tried
568	-9.064448	▁opportunity
569	-9.074529	▁-
570	-9.090955	ia
571	-9.091416	▁clothes
572	-9.092885	▁giving
573	-9.097014	▁advice
574	-9.102650	▁stuck
575	-9.106384	al
576	-9.108834	▁finding
577	-9.114631	▁late
578	-9.119089	▁math
579	-9.120395	▁write
580	-9.120971	▁meeting
581	-9.123534	▁hours
582	-9.125008	▁saying
583	-9.132163	▁art
584	-9.133471	▁finished
585	-9.137800	▁save
586	-9.139935	▁offer
587	-9.141831	▁serious
588	-9.143426	▁happens
589	-9.144554	▁case
590	-9.144928	▁willing
591	-9.145726	▁pain
592	-9.146359	▁relaxing
593	-9.147673	▁watching
594	-9.151135	▁ideas
595	-9.154337	▁animals
596	-9.154836	▁goes
597	-9.155298	▁along
598	-9.155468	▁research
599	-9.165363	▁crazy
600	-9.166361	▁usually
601	-9.167026	▁ahead
602	-9.171135	▁honest
603	-9.171666	▁hmm
604	-9.172539	▁mostly
605	-9.175480	▁studying
606	-9.176279	it
607	-9.177637	▁understanding
608	-9.179856	▁between
609	-9.179866	▁pick
610	-9.182062	▁walking
611	-9.182602	▁grow
